id,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9
8591,0.010021185,0.010027014,0.010020171,0.010022074,0.4036285,0.51619416,0.0100228805,0.010019782,0.010024047,0.010020183
8592,0,0.54890245,0,0.024028214,0,0,0.40292946,0,0,0.020335395
8593,0.09999987,0.09999981,0.10000058,0.09999985,0.0999999,0.09999991,0.09999981,0.10000026,0.09999989,0.10000011
8594,0.014286787,0.014291168,0.0142846415,0.0142853735,0.014285723,0.014286291,0.8714258,0.0142841395,0.014284769,0.014285289
8595,0.01251502,0.7110344,0.012514384,0.0125169465,0.012514414,0.012517137,0.0125160515,0.0125168,0.012514251,0.18884055
8596,0,0.9354141,0,0,0,0,0.025984803,0.03083807,0,0
8597,0,0,0,0.01622137,0,0,0.9784098,0,0,0
8598,0.13872662,0.36614773,0,0.23153065,0,0.25322637,0,0,0,0
8599,0.14109628,0.13590744,0,0,0.2546715,0.45740306,0,0,0,0
8600,0,0.24228361,0,0.46900946,0,0.28245142,0,0,0,0
8601,0,0,0.100744106,0,0.092862606,0,0.80058914,0,0,0
8602,0.45265993,0,0,0,0,0,0,0,0.52165496,0.018938635
8603,0.3391647,0,0,0,0,0,0.60747844,0,0,0
8604,0,0,0,0.25980517,0.30320182,0.10620791,0.085093565,0,0,0.24219368
8605,0,0.49667186,0,0.4358523,0,0,0.05629798,0,0,0
8606,0.8163859,0,0,0.1103991,0,0,0,0,0,0
8607,0.5794701,0,0,0,0,0.27959788,0,0,0,0.087035656
8608,0,0,0,0.18891174,0,0,0.80772483,0,0,0
8609,0,0,0.20314105,0,0.1918702,0,0.12383026,0,0,0.4692431
8610,0.6694034,0.012504227,0.012503913,0.012504127,0.012504494,0.23056144,0.012505579,0.012504075,0.012503621,0.012505162
8611,0.5691219,0,0,0,0,0,0,0,0.41875416,0
8612,0.2667659,0.6354513,0,0,0,0,0.09033132,0,0,0
8613,0,0.2120443,0.06137046,0,0,0.25030908,0.38085604,0,0.06903809,0
8614,0.07905731,0.6049708,0,0,0,0.06389679,0.24271339,0,0,0
8615,0,0.7321951,0,0,0,0.2384105,0,0.02073715,0,0
8616,0.047594648,0.39309713,0,0.37881956,0,0.17429353,0,0,0,0
8617,0,0.73992527,0,0,0,0,0.2547739,0,0,0
8618,0.99564594,0,0,0,0,0,0,0,0,0
8619,0.462394,0,0,0,0.28375173,0,0,0,0.07712125,0.16984096
8620,0,0,0,0,0,0.43078846,0,0,0.53841794,0
8621,0.34556624,0,0,0,0.11133515,0,0.52956563,0,0,0
8622,0,0,0,0.64583796,0,0.3465388,0,0,0,0
8623,0,0,0,0.7921086,0,0.050983336,0.14542326,0,0,0
8624,0,0,0,0,0.23291814,0,0.12572679,0,0,0.63309467
8625,0,0.8420536,0.10096985,0.03133416,0,0.019440537,0,0,0,0
8626,0.3385895,0,0,0,0,0.06921591,0.026168257,0,0.55767226,0
8627,0.9181807,0,0,0,0,0,0,0,0,0
8628,0.014284339,0.014280669,0.01427981,0.014281844,0.014280912,0.8714662,0.0142807625,0.01427953,0.014286824,0.014279091
8629,0.17984878,0.035378166,0,0,0,0.23081395,0,0,0.5442565,0
8630,0.2606039,0,0,0.029761309,0,0,0.31900018,0,0.3879182,0
8631,0.53905517,0.010001099,0.010002096,0.010001679,0.010002053,0.010002332,0.010001955,0.010000454,0.38093278,0.01000042
8632,0.06747319,0,0,0.26805198,0,0,0.6602377,0,0,0
8633,0.11954757,0,0,0,0.47580376,0,0,0,0,0.39935678
8634,0,0.23068248,0,0,0,0.2613587,0.49928203,0,0,0
8635,0.05110237,0,0.39926982,0.13470584,0,0,0,0.054504547,0.35603598,0
8636,0,0.725077,0,0.060464907,0,0.20629925,0,0,0,0
8637,0.041533146,0.25710294,0.013639674,0,0,0.05894798,0,0.050031904,0.57495797,0
8638,0,0,0,0.09509258,0,0,0,0,0.85298586,0.043657485
8639,0,0.4059439,0,0,0,0,0.59074664,0,0,0
8640,0,0,0,0,0.31836516,0.38227394,0.15383908,0,0.1396345,0
8641,0,0.021919122,0,0.4029526,0,0.4597386,0,0.014303964,0.0983439,0
8642,0,0.014072038,0.035691593,0.028463958,0,0,0.24810183,0.028933637,0,0.6427324
8643,0.014313338,0.01430652,0.0143065285,0.014308277,0.014311457,0.41470328,0.014308364,0.0143059995,0.014308573,0.47082767
8644,0,0.19125025,0,0,0,0,0.803483,0,0,0
8645,0.34138414,0,0,0,0,0,0.12852296,0,0.5227951,0
8646,0,0.79433906,0,0.19250432,0,0,0,0,0,0
8647,0.45168155,0,0,0.080231175,0,0,0,0.13140664,0.26683658,0.06578191
8648,0,0.37280625,0,0.5199611,0,0.10068337,0,0,0,0
8649,0,0,0,0.40425068,0.29344085,0,0.025893569,0,0.2048642,0.06675556
8650,0,0.4562236,0.018398033,0.07082349,0,0,0,0.42625692,0.022403542,0
8651,0,0.8472333,0,0,0,0,0,0,0,0.08602937
8652,0,0,0,0,0.03105382,0.01051309,0.01164804,0.2435509,0.70075226,0
8653,0,0.36995155,0,0,0.050436363,0,0.56556016,0,0,0
8654,0,0.57361305,0,0.010507167,0,0,0.41296875,0,0,0
8655,0.06703876,0,0.01233339,0,0,0,0,0,0.91406995,0
8656,0,0.66396326,0,0.32810324,0,0,0,0,0,0
8657,0,0.19482686,0.040547702,0,0,0,0.75982285,0,0,0
8658,0,0,0,0,0,0.11383626,0.8804869,0,0,0
8659,0,0,0,0,0,0,0.7266738,0,0,0.20058078
8660,0.06292463,0,0,0,0,0,0.8278694,0,0.10447052,0
8661,0.033355523,0.033375043,0.033355407,0.033355623,0.0333564,0.6997428,0.033358406,0.03335523,0.033355966,0.033389665
8662,0.03331857,0.03332149,0.033317924,0.033322137,0.033319544,0.03332069,0.7001233,0.033318,0.033318814,0.033319548
8663,0.010008569,0.010009867,0.010007831,0.12407815,0.01000891,0.79584974,0.010010422,0.0100085065,0.0100090215,0.0100089805
8664,0,0,0.04934707,0.33740795,0,0.39846623,0,0.21043806,0,0
8665,0.025022827,0.77478665,0.02502245,0.025025105,0.02502291,0.025023598,0.025024572,0.025023535,0.025024936,0.025023403
8666,0.010003942,0.010004681,0.010004398,0.010005548,0.010004423,0.4914353,0.42852977,0.010003961,0.010003746,0.010004209
8667,0.42551592,0.04164429,0.039907064,0.06204676,0,0,0,0.039306287,0.38845742,0
8668,0,0.6759117,0,0,0,0,0.04394001,0.24532531,0,0.028989486
8669,0,0,0,0,0,0.30019566,0.6270862,0,0,0
8670,0,0.60435945,0,0.33846933,0,0,0,0,0,0
8671,0.1551192,0.42323393,0,0,0,0.22155076,0.113169305,0.08377163,0,0
8672,0,0.47861978,0,0,0,0,0.4521399,0.06558633,0,0
8673,0,0.880947,0,0,0,0,0.1048453,0,0,0
8674,0.092812434,0,0,0,0,0,0.22362924,0,0.10016398,0.5735548
8675,0.025026154,0.39505368,0.025024217,0.025029032,0.025026431,0.02503041,0.40473637,0.025024518,0.025024854,0.025024313
8676,0,0,0,0,0,0.02043039,0.9722428,0,0,0
8677,0.19436364,0.22856586,0,0.30902302,0,0,0.26180032,0,0,0
8678,0,0,0.06732965,0.14681172,0.15387857,0,0.54124284,0.07328681,0,0.014502985
8679,0,0.6933354,0,0.050720118,0,0.17023754,0,0.06259363,0,0.017710045
8680,0.020071834,0.4013057,0.020070793,0.020072637,0.020072112,0.43811616,0.020073675,0.02007184,0.020073595,0.020071663
8681,0,0.49843612,0,0,0,0,0.4967743,0,0,0
8682,0,0,0,0.17468143,0,0,0.75038683,0,0.039714575,0.03169728
8683,0,0.018906178,0,0.082087,0,0,0,0,0.8953715,0
8684,0,0,0.21790443,0.259513,0,0.3302754,0,0.17352527,0,0
8685,0,0.23297526,0,0.7623216,0,0,0,0,0,0
8686,0.019989416,0.5828145,0.019989742,0.019987917,0.019990096,0.019991234,0.019990157,0.01998471,0.0199878,0.25727442
8687,0.010003779,0.010004881,0.21967572,0.010005332,0.010003305,0.7002914,0.010004208,0.010003839,0.010004156,0.010003343
8688,0,0,0,0,0.5088933,0,0.4783362,0,0,0
8689,0,0.7234663,0,0.06908988,0,0,0.20328109,0,0,0
8690,0,0.6214744,0,0,0,0,0.36675185,0,0,0
8691,0,0,0,0,0,0.032200173,0,0.01903349,0.9435126,0
8692,0.01995927,0.019952666,0.019984754,0.82038087,0.019953514,0.019959224,0.019953268,0.019952709,0.019952552,0.019951204
8693,0,0.5027121,0,0.033069424,0,0.010042017,0.45062548,0,0,0
8694,0,0,0,0,0.03172755,0,0.6924513,0,0,0.27003372
8695,0.2180268,0,0,0,0,0,0,0,0.7694525,0
8696,0,0,0,0.38233894,0,0.382525,0.025269626,0.20629308,0,0
8697,0,0.99296033,0,0,0,0,0,0,0,0
8698,0,0.40017125,0,0,0,0.5268375,0,0,0,0
8699,0,0.97992986,0,0,0,0,0,0,0.013580114,0
8700,0.04998643,0.5501063,0.049989823,0.049998615,0.049987115,0.04998714,0.04998583,0.049986005,0.049986508,0.04998621
8701,0.448094,0.016683618,0.01668292,0.016683454,0.016683621,0.41843912,0.016684057,0.016682982,0.016682979,0.016683236
8702,0,0,0,0.7963918,0,0.15891637,0.040124338,0,0,0
8703,0,0,0,0.028735224,0.4185671,0,0,0.01624335,0.49020368,0.04404645
8704,0,0.75642014,0,0,0,0,0.1767881,0,0,0
8705,0.28722662,0,0,0,0,0.6989741,0,0,0,0
8706,0,0,0.055094227,0,0.040382378,0,0.8729221,0,0.027552325,0
8707,0.1536387,0.25662538,0,0.14699166,0,0.36051935,0,0,0.07950847,0
8708,0.05856674,0.02698346,0,0,0,0,0.91059947,0,0,0
8709,0.07745534,0.22521311,0,0.11625532,0,0.34874132,0,0,0.22657429,0
8710,0,0.38864994,0,0.30133185,0,0,0.09884526,0.086440176,0,0.12064185
8711,0.48845905,0,0,0,0.37489462,0,0,0,0.13314995,0
8712,0.012502743,0.012505729,0.012502633,0.36169922,0.012502547,0.53827506,0.012504313,0.012502769,0.012502487,0.012502488
8713,0.68599164,0,0,0,0,0.030373758,0.28180802,0,0,0
8714,0,0.48431945,0,0,0,0,0.5106754,0,0,0
8715,0.33044127,0,0,0,0.42244446,0,0.23949863,0,0,0
8716,0.94114435,0,0,0,0,0,0,0,0.051576994,0
8717,0.5739069,0,0.068491586,0.09331787,0,0,0,0.035788547,0.2237689,0
8718,0.02000012,0.019998074,0.019998271,0.020000512,0.020000637,0.019999038,0.5167015,0.019998936,0.01999888,0.32330403
8719,0,0.20281333,0,0,0.08675555,0,0.7070306,0,0,0
8720,0.020077107,0.58551574,0.020076575,0.02008352,0.020076657,0.02007725,0.020077396,0.020077016,0.020077053,0.25386173
8721,0,0.13523598,0,0.077301726,0,0,0,0.09342642,0,0.68982846
8722,0.016676307,0.69379604,0.01667945,0.016673848,0.016676456,0.016678423,0.016674742,0.016673377,0.016675577,0.1727958
8723,0,0.10797104,0,0,0,0.14605315,0.28547406,0,0.45646557,0
8724,0,0,0.092435405,0.091153614,0,0.20031588,0,0,0.60303074,0
8725,0,0.3735203,0,0.30805537,0,0,0.28796303,0,0,0
8726,0.014298183,0.7186062,0.014296954,0.014298074,0.014298725,0.014299755,0.014299187,0.014297035,0.014297166,0.16700874
8727,0,0,0,0,0.70794874,0,0,0,0.2887428,0
8728,0,0.02585115,0,0.5096957,0,0.4122674,0.046498403,0,0,0
8729,0.21822262,0,0,0,0.33958164,0,0,0.03519665,0.4029058,0
8730,0,0,0,0,0,0.352691,0.629499,0,0,0
8731,0.30593798,0,0,0.0987746,0,0,0.012823359,0.47597855,0,0.102579646
8732,0,0.6907491,0,0,0,0.2993661,0,0,0,0
8733,0.1258741,0,0,0,0,0,0.49015403,0,0.38012183,0
8734,0,0,0,0,0,0,0,0,0.9929671,0
8735,0,0.48527893,0,0,0,0.022938801,0.48141813,0,0,0
8736,0.011179309,0.011177331,0.011177876,0.16696386,0.7436122,0.011179604,0.011178634,0.01117655,0.011177611,0.0111769885
8737,0.095241114,0.11336403,0,0,0,0,0.7864812,0,0,0
8738,0.02000407,0.8199542,0.020002399,0.020004796,0.020005973,0.020010209,0.020006632,0.02000262,0.020004096,0.020004949
8739,0.081635,0.6219558,0,0.14233324,0,0.15026991,0,0,0,0
8740,0,0,0,0.027919035,0.2150975,0,0.74679077,0,0,0
8741,0,0.69088686,0,0,0,0.3034353,0,0,0,0
8742,0,0.3440238,0,0,0,0.64815205,0,0,0,0
8743,0,0.5646118,0,0,0,0,0,0,0.13973075,0.26648945
8744,0.05539254,0.65441823,0,0.26300758,0,0,0,0,0,0.02340013
8745,0,0.14416528,0,0.38184905,0,0,0.46851194,0,0,0
8746,0.07081919,0.25175723,0,0.67087233,0,0,0,0,0,0
8747,0,0,0,0.70658785,0,0.20608385,0,0.081678905,0,0
8748,0,0,0,0,0.9250398,0,0,0,0,0
8749,0.03332417,0.03332578,0.03332564,0.033324827,0.033323534,0.70007,0.033333268,0.0333198,0.033330176,0.033322785
8750,0,0,0,0,0,0,0.9937023,0,0,0
8751,0,0,0,0.39113742,0,0.56437653,0,0,0,0
8752,0,0.6563272,0,0.2360367,0,0.10137428,0,0,0,0
8753,0.5287571,0.2235939,0,0,0.13709162,0,0.1074633,0,0,0
8754,0,0.92521393,0,0,0,0,0,0,0.06634669,0
8755,0,0.8495675,0,0,0,0.11835193,0,0,0,0.025141994
8756,0.020011907,0.3290921,0.02001099,0.020015046,0.02001095,0.51081187,0.020011265,0.02001337,0.020011237,0.020011261
8757,0,0.025627624,0,0.6605476,0,0.038105592,0.27226433,0,0,0
8758,0.01950209,0,0,0,0.3541815,0,0.62237793,0,0,0
8759,0,0,0,0,0.39622205,0.07830001,0.5205082,0,0,0
8760,0.42271933,0,0,0,0,0.51055413,0,0,0,0
8761,0.2575342,0,0,0,0.08525258,0.45459715,0.16673239,0,0,0.031918645
8762,0,0.54002964,0,0.18773252,0,0,0.26865888,0,0,0
8763,0,0.6355376,0,0.021970237,0,0.33900845,0,0,0,0
8764,0.44227043,0.016656889,0.016656548,0.016660376,0.01666346,0.42445898,0.016662627,0.016655387,0.016659053,0.016656227
8765,0,0,0,0,0,0,0.9946396,0,0,0
8766,0.5948288,0.010019958,0.010018835,0.32501465,0.010019144,0.010019875,0.010019094,0.010019603,0.010019157,0.010020913
8767,0.8647501,0,0,0,0,0.043142036,0,0.01962203,0.068324335,0
8768,0.03327767,0.03327955,0.03327234,0.03327526,0.03327739,0.7005141,0.033277117,0.033273306,0.033281047,0.033272214
8769,0.37202904,0,0,0,0,0,0.62266564,0,0,0
8770,0,0,0,0,0,0.027646855,0.953191,0,0,0.014658022
8771,0.07979164,0.81529266,0,0,0,0,0,0.0714711,0,0
8772,0.38498276,0,0,0.15587628,0,0,0,0,0.44726893,0
8773,0,0,0,0,0,0.9357423,0,0,0,0
8774,0,0,0.2045303,0,0.40227786,0,0.31031483,0,0.07943465,0
8775,0,0,0,0,0,0,0.99652374,0,0,0
8776,0.019971037,0.019967126,0.019971805,0.019968504,0.01996867,0.019967986,0.019968998,0.01996747,0.019966586,0.82028186
8777,0.69978386,0,0.031765573,0,0,0,0.26387206,0,0,0
8778,0,0.6179121,0,0,0,0,0,0,0,0.3487379
8779,0.3420534,0.10012179,0,0,0.05693581,0,0,0,0.37617162,0.11929655
8780,0,0.058739807,0,0,0.43681544,0,0.50027245,0,0,0
8781,0,0.10788078,0,0,0.034152523,0.19608238,0.26065597,0.39651272,0,0
8782,0,0.33460015,0,0,0,0.6322152,0.02947986,0,0,0
8783,0,0.9027015,0,0.089894466,0,0,0,0,0,0
8784,0,0.8608296,0,0,0,0,0.1345931,0,0,0
8785,0,0,0,0,0.014296729,0,0.68364435,0,0.3000045,0
8786,0.235525,0,0,0,0,0.7462857,0,0,0,0
8787,0,0.6442072,0,0.1974184,0,0.1510734,0,0,0,0
8788,0.02472772,0.14883421,0,0,0.2824902,0.09367813,0.44358352,0,0,0
8789,0.09999947,0.09999926,0.10000225,0.09999942,0.09999962,0.099999696,0.09999926,0.100000985,0.09999958,0.10000052
8790,0.048654765,0.048654735,0.5621063,0.048654754,0.04865478,0.048654787,0.04865528,0.048654955,0.04865478,0.048654925
8791,0.085301146,0.7038858,0,0.19450004,0,0,0,0,0,0
8792,0.01667519,0.016677177,0.016673844,0.016676484,0.016678093,0.84990567,0.016677264,0.01667377,0.016688282,0.016674213
8793,0.0167266,0.016730042,0.016725376,0.016728744,0.016726093,0.6242201,0.016726317,0.016725456,0.24196596,0.016725404
8794,0.3376738,0,0.013154993,0,0,0,0,0,0.58530223,0.05845872
8795,0.018601405,0.018601436,0.83256406,0.018601144,0.01860113,0.018608296,0.018601999,0.018601414,0.01860123,0.01861786
8796,0.32219398,0,0,0,0.19643566,0.09672848,0,0,0.030051894,0.35151225
8797,0.050001957,0.549956,0.0499977,0.050015055,0.049997807,0.0500066,0.05001329,0.050006174,0.049999904,0.050005548
8798,0,0.5908391,0,0,0,0,0,0.399966,0,0
8799,0.2511462,0,0,0,0,0.7388482,0,0,0,0
8800,0.08280305,0,0,0.04088613,0,0,0.87173015,0,0,0
8801,0,0.61979806,0,0,0,0,0.3559246,0,0,0
8802,0.05066164,0,0,0.36605433,0,0.22706902,0.35159513,0,0,0
8803,0.29571965,0,0,0,0.2307387,0,0.46755996,0,0,0
8804,0.07862766,0.04362645,0,0,0.49714574,0.1915614,0.18392812,0,0,0
8805,0.47354424,0,0,0,0.09572001,0.42692092,0,0,0,0
8806,0,0.03697403,0,0,0,0,0.6268304,0,0,0.3281958
8807,0.30261862,0.011066336,0.011063902,0.011065023,0.011064655,0.0110656265,0.011065183,0.011063953,0.011064166,0.6088626
8808,0,0.7825015,0,0.21227257,0,0,0,0,0,0
8809,0,0.8474368,0,0,0,0.07191061,0,0.07103636,0,0
8810,0.31577444,0,0,0.090654515,0.046836548,0,0,0.04172291,0.42749128,0.07512287
8811,0.09227805,0.32493576,0,0.26260817,0.034223754,0.2108361,0,0,0.07294875,0
8812,0.048575696,0.18594775,0,0.4769838,0,0,0,0.21771158,0.044351056,0.023213848
8813,0,0.5334086,0,0.14010042,0,0.03651732,0.28599596,0,0,0
8814,0.024952503,0.024392301,0,0,0,0,0.9396182,0,0,0
8815,0.3439357,0,0,0,0.47847638,0,0.1741381,0,0,0
8816,0.014290971,0.014293451,0.014285303,0.014293783,0.87139016,0.014295946,0.014291668,0.014284864,0.014288157,0.014285725
8817,0,0.873311,0,0,0,0,0.011160507,0,0,0.11185772
8818,0,0.9181244,0,0,0,0,0,0,0,0
8819,0,0.72564644,0,0,0,0.19631974,0.052821692,0,0,0
8820,0,0.20246015,0,0,0,0,0.7875187,0,0,0
8821,0,0.7371078,0,0,0,0,0,0,0.21577685,0
8822,0.06821089,0,0,0,0,0,0.92715144,0,0,0
8823,0,0,0,0,0.54418063,0,0,0,0.45010713,0
8824,0,0.06862602,0,0,0,0,0.2985835,0,0,0.6274199
8825,0.041423995,0,0.2757863,0.25120455,0,0,0.035958238,0,0.35016415,0.040774543
8826,0.44991586,0,0,0,0,0.03939262,0,0.034766186,0.47151083,0
8827,0.01001642,0.30291957,0.010015226,0.010016495,0.010016252,0.15854706,0.46842238,0.010014895,0.010015585,0.010016093
8828,0,0,0,0.9474581,0,0,0.04719748,0,0,0
8829,0.062308773,0.8821485,0,0.049343232,0,0,0,0,0,0
8830,0.019983474,0.019980606,0.019982561,0.019981358,0.019985436,0.8201635,0.019984895,0.019977598,0.019981295,0.019979265
8831,0,0,0,0,0.27269316,0.6891805,0,0,0,0
8832,0,0.5069408,0,0.4873861,0,0,0,0,0,0
8833,0,0,0,0.89147955,0,0.011281497,0.09250353,0,0,0
8834,0.24796182,0,0,0,0.51741904,0,0.23059593,0,0,0
8835,0.0142888995,0.014290158,0.014288256,0.01428864,0.014288102,0.46733496,0.014290948,0.014287834,0.014291929,0.41835028
8836,0,0,0,0.18338926,0,0.09700905,0.71710825,0,0,0
8837,0,0,0,0,0.16727808,0,0,0,0.81995195,0
8838,0.31080884,0,0,0.17719336,0.064157434,0,0.18293977,0.01693127,0.24402766,0
8839,0,0.3142289,0.056190696,0.18756853,0,0,0,0.22469312,0.20709765,0
8840,0,0,0,0,0,0,0.9181393,0,0,0
8841,0.30269724,0,0,0,0.55530226,0,0,0,0.13379379,0
8842,0,0.6988748,0,0.07988828,0,0.20934305,0,0,0,0
8843,0,0,0,0.9863589,0,0,0,0,0,0
8844,0,0.052716102,0.023503516,0.77036625,0,0,0,0,0.14946052,0
8845,0.26304018,0,0,0,0.13834515,0.4699703,0,0,0.11981507,0
8846,0,0,0.02286251,0.5866442,0,0,0.057050094,0,0,0.327769
8847,0,0.7646245,0,0.0223714,0,0.19731003,0,0.011687041,0,0
8848,0.5285102,0.11629052,0,0,0.06135067,0,0.29063588,0,0,0
8849,0,0,0,0,0.3607241,0.59216374,0,0,0,0
8850,0.18264918,0.10854581,0,0,0,0.47429734,0.18419862,0,0,0
8851,0.5433253,0.3337199,0,0.11916764,0,0,0,0,0,0
8852,0.14747563,0.08411543,0,0.12363782,0.038620763,0,0.5521798,0,0,0.051143847
8853,0,0.32274753,0,0.67198473,0,0,0,0,0,0
8854,0,0.013955255,0,0,0.29726496,0,0,0.1191581,0.51184726,0.05409372
8855,0,0,0,0.1812601,0,0,0.8106559,0,0,0
8856,0,0.64385104,0,0,0,0,0,0.3356341,0,0
8857,0,0.10046604,0,0,0,0.10686089,0.37109253,0,0.4117361,0
8858,0,0.06303323,0,0.24795128,0,0.4286775,0.25806734,0,0,0
8859,0.020008853,0.020008935,0.02000403,0.020008227,0.020008273,0.020016428,0.2017039,0.020005208,0.02000519,0.638231
8860,0.024989353,0.024984553,0.024985319,0.024985416,0.024984695,0.77513176,0.024986092,0.024981527,0.024983328,0.024987953
8861,0,0.1430254,0,0,0,0,0.853049,0,0,0
8862,0.016662247,0.01666726,0.01666113,0.01666436,0.016666068,0.8500287,0.016666023,0.016661141,0.016661279,0.016661836
8863,0,0.6384743,0,0.21172842,0,0.14165957,0,0,0,0
8864,0,0.711011,0,0.03198576,0,0.24725759,0,0,0,0
8865,0,0.43398383,0,0,0,0.55852705,0,0,0,0
8866,0.014286796,0.014283226,0.014282727,0.014283929,0.014283044,0.87144625,0.014284235,0.014283435,0.014283602,0.01428274
8867,0,0.3982313,0,0,0,0,0.57063043,0,0,0.028266815
8868,0.016946154,0.016946167,0.016946314,0.01694507,0.016945476,0.016946105,0.84748673,0.016944606,0.016947806,0.01694554
8869,0,0,0,0.07319255,0,0,0.77851915,0,0.13699013,0
8870,0,0,0,0,0.10571719,0,0.28280637,0,0,0.6067441
8871,0,0,0,0.014815349,0.08744713,0,0.8318531,0,0,0.055686872
8872,0.014283808,0.014284826,0.014282541,0.014302684,0.014282916,0.8714296,0.014285948,0.014282022,0.014282869,0.014282733
8873,0.21604387,0.024572464,0,0,0.0509782,0,0.01622819,0,0.68951136,0
8874,0.15631025,0,0,0,0.11877763,0,0,0,0.71766883,0
8875,0,0.016287366,0,0.8979901,0,0.057280447,0,0,0.022825254,0
8876,0.07069571,0.14283735,0,0.08094661,0,0,0.6457402,0.055003934,0,0
8877,0.01113551,0.4255855,0.011135157,0.011137925,0.011135234,0.35934722,0.011135224,0.13711827,0.011135263,0.011134701
8878,0,0.45765504,0,0.1396051,0,0.039672904,0,0,0.34392914,0
8879,0.035457317,0.40552098,0,0.0670101,0.023831885,0,0.45942807,0,0,0
8880,0.27573535,0,0,0,0.22216654,0.27263615,0,0,0.22480793,0
8881,0,0,0,0.32137644,0,0,0.60684764,0,0.068009816,0
8882,0,0.4588732,0,0,0,0.36012205,0.16691726,0,0,0
8883,0.13873118,0,0.051107384,0.10162625,0.052362893,0,0.63732976,0.016699778,0,0
8884,0,0,0,0.5222544,0,0.40500692,0,0,0,0
8885,0,0,0.10099592,0.75566703,0,0.0849514,0,0,0,0
8886,0,0.19931777,0,0,0.039554298,0.062116012,0.16818425,0.4609565,0,0.066477865
8887,0.4560135,0,0,0,0,0,0,0,0,0.4711962
8888,0,0,0,0.38497156,0,0.16632631,0,0,0.4442953,0
8889,0.012513958,0.012516914,0.012514258,0.48990226,0.012516293,0.19961521,0.22287238,0.012516326,0.012515668,0.012516775
8890,0,0.67613006,0,0.12234956,0,0,0,0.19205992,0,0
8891,0,0.9195276,0,0,0,0,0,0,0.07426711,0
8892,0.44680327,0,0.016457142,0.4141283,0,0,0,0,0.11648177,0
8893,0,0.90970033,0,0.018245475,0,0.031173209,0,0.0274855,0,0
8894,0,0.476591,0,0,0,0,0,0,0,0.46187693
8895,0.5285391,0,0,0,0.064259574,0,0.22094001,0,0.17928065,0
8896,0,0.76448727,0,0.089770354,0,0,0.14259882,0,0,0
8897,0.08455344,0.59767497,0,0.054913145,0,0.25610873,0,0,0,0
8898,0,0,0,0,0,0,0.13285054,0,0.36334848,0.49669638
8899,0,0,0,0.19571537,0,0,0,0,0.79478,0
8900,0,0.13129924,0,0,0.8512455,0,0.012874934,0,0,0
8901,0,0.89588547,0,0,0,0,0.096342675,0,0,0
8902,0.050003666,0.5499576,0.05000388,0.050005216,0.050004978,0.050004043,0.050007302,0.050003875,0.050004274,0.05000514
8903,0.65726435,0,0,0,0,0,0,0,0,0.2759777
8904,0,0,0,0.34562123,0,0,0,0.493697,0.14017047,0.015803764
8905,0.010003345,0.010003134,0.01000199,0.010002969,0.010002423,0.69799596,0.010002936,0.010002149,0.22198303,0.010002071
8906,0.011113367,0.011114023,0.18885984,0.011114305,0.01111381,0.41755554,0.3157901,0.011112908,0.011113459,0.01111268
8907,0.1204905,0,0,0,0,0.26167795,0,0,0.6125744,0
8908,0,0.8691009,0,0.08199523,0,0,0.046950813,0,0,0
8909,0,0.94985616,0,0.041361637,0,0,0,0,0,0
8910,0.02602191,0,0,0.8399156,0,0,0.029670686,0,0.10083597,0
8911,0.11892545,0,0,0.25248373,0.11736997,0,0.13367906,0,0.3740411,0
8912,0.14106143,0,0,0,0.4280695,0,0,0.01810489,0.40979552,0
8913,0,0,0,0,0.592906,0.021663357,0,0,0,0.3803633
8914,0,0.32337394,0,0.33009747,0,0.030920936,0.31225154,0,0,0
8915,0.57747585,0.11062121,0,0.13010712,0,0,0.17897418,0,0,0
8916,0.027590126,0.70385253,0,0,0,0.2631241,0,0,0,0
8917,0.020005498,0.47247076,0.020003749,0.020005655,0.020005602,0.020006923,0.3674847,0.02000533,0.020004427,0.020007363
8918,0.059168298,0,0.11896008,0,0.1950635,0,0.32215282,0,0,0.30157933
8919,0,0,0,0,0.100833505,0.19162172,0.32453308,0,0.3802938,0
8920,0.12369939,0.07783341,0.02997446,0,0,0,0.5120439,0.24785031,0,0
8921,0,0.68270963,0,0,0,0.0530826,0,0,0,0.2565831
8922,0,0,0.013936274,0.53136736,0.09879956,0,0.3507182,0,0,0
8923,0,0.18311726,0,0,0,0.4696641,0.34289038,0,0,0
8924,0.016702842,0.016704721,0.016703041,0.540237,0.016705316,0.3261327,0.016705023,0.016704738,0.016701762,0.016702782
8925,0,0,0,0,0.4551133,0,0.45532167,0,0,0.08620608
8926,0.802902,0,0,0.120579235,0,0.060762376,0,0,0,0
8927,0.15322007,0,0.19840762,0,0,0,0,0,0.57926375,0.056994513
8928,0,0,0,0.052909438,0,0,0.94259435,0,0,0
8929,0.29893163,0,0,0.10152071,0,0,0,0.29224518,0.1715506,0.13036528
8930,0.019993842,0.43845826,0.4016088,0.019992378,0.019988876,0.019993696,0.019990439,0.019993301,0.019990224,0.019990228
8931,0,0,0,0,0.09530138,0.8576969,0,0,0,0
8932,0,0.97952867,0,0,0,0,0,0,0,0.014793324
8933,0.011121952,0.899893,0.011119886,0.011124466,0.011123169,0.011126803,0.011121558,0.01112079,0.011121918,0.011126459
8934,0.015874403,0.015874399,0.857127,0.015874283,0.015874293,0.015878381,0.015874328,0.015874308,0.015874287,0.015874336
